2026-06-02 20:28:40.897 INFO  [main] service=iaccount traceId= com.alipay.account_center.web.Main - Starting Main using Java 25.0.2 with PID 57451 (/Users/adam/IdeaProjects/iaccount/app/web/target/classes started by adam in /Users/adam/IdeaProjects/iaccount)
2026-06-02 20:28:42.826 INFO  [main] service=iaccount traceId= o.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-02 20:28:42.856 INFO  [main] service=iaccount traceId= org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.29.Final
2026-06-02 20:28:42.873 INFO  [main] service=iaccount traceId= o.h.c.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-02 20:28:43.026 INFO  [main] service=iaccount traceId= o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-02 20:28:43.037 INFO  [main] service=iaccount traceId= com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-02 20:28:43.298 INFO  [main] service=iaccount traceId= com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@3b3190fd
2026-06-02 20:28:43.299 INFO  [main] service=iaccount traceId= com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-02 20:28:43.576 WARN  [main] service=iaccount traceId= org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-02 20:28:43.587 INFO  [main] service=iaccount traceId= org.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 18.2
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-06-02 20:28:43.724 INFO  [main] service=iaccount traceId= o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-02 20:28:43.726 INFO  [main] service=iaccount traceId= o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-02 20:28:50.968 INFO  [main] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: TopUpHandler.getType()
2026-06-02 20:28:50.968 INFO  [main] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: TopUpHandler.getType() (0ms)
2026-06-02 20:28:50.968 INFO  [main] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: TransactionHandler.getType()
2026-06-02 20:28:50.968 INFO  [main] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: TransactionHandler.getType() (0ms)
2026-06-02 20:28:51.011 WARN  [main] service=iaccount traceId= o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-02 20:28:51.238 INFO  [main] service=iaccount traceId= o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator'
2026-06-02 20:28:51.262 INFO  [main] service=iaccount traceId= o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-06-02 20:28:51.728 INFO  [main] service=iaccount traceId= o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 20:28:51.728 INFO  [main] service=iaccount traceId= o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@7065ae93]]
2026-06-02 20:28:51.729 INFO  [main] service=iaccount traceId= o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 20:28:51.729 INFO  [main] service=iaccount traceId= o.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8887"]
2026-06-02 20:28:51.734 INFO  [main] service=iaccount traceId= o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat started on port 8887 (http) with context path '/'
2026-06-02 20:28:51.896 INFO  [main] service=iaccount traceId= com.alipay.account_center.web.Main - Started Main in 16.912 seconds (process running for 17.317)
2026-06-02 20:29:51.705 INFO  [MessageBroker-1] service=iaccount traceId= o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2026-06-02 20:40:25.385 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfoByUserId(..)
2026-06-02 20:40:25.390 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:40:25.393 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@2dcba6ee]
2026-06-02 20:40:25.401 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfoByUserId(..)
2026-06-02 20:40:25.532 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfoByUserId(..) (131ms)
2026-06-02 20:40:25.540 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@1ed1423e]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@2dcba6ee]
2026-06-02 20:40:25.540 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (150ms)
2026-06-02 20:40:25.540 INFO  [SOFA-SEV-REST-BIZ-8341-12-T7] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfoByUserId(..) (154ms)
2026-06-02 20:40:35.270 INFO  [http-nio-0.0.0.0-8887-exec-1] service=iaccount traceId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-02 20:40:35.276 INFO  [http-nio-0.0.0.0-8887-exec-1] service=iaccount traceId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 20:40:35.464 INFO  [http-nio-0.0.0.0-8887-exec-1] service=iaccount traceId= o.s.web.servlet.DispatcherServlet - Completed initialization in 188 ms
2026-06-02 20:40:35.630 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.TraceIdFilter - Starting request: POST /account/basic/queryAccountInfoByUserId.json
2026-06-02 20:40:35.789 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfoByUserId(..)
2026-06-02 20:40:35.789 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:40:35.789 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@5bd88919]
2026-06-02 20:40:35.790 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfoByUserId(..)
2026-06-02 20:40:35.797 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfoByUserId(..) (7ms)
2026-06-02 20:40:35.797 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@21da541a]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@5bd88919]
2026-06-02 20:40:35.797 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (8ms)
2026-06-02 20:40:35.797 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfoByUserId(..) (8ms)
2026-06-02 20:40:35.820 INFO  [http-nio-0.0.0.0-8887-exec-2] service=iaccount traceId=050aa99e-730f-4b3d-8751-5700b4b4d8fa c.a.account_center.web.TraceIdFilter - Finished request: POST /account/basic/queryAccountInfoByUserId.json - Status: 200
2026-06-02 20:46:25.125 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:25.154 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:25.158 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@493c434c]
2026-06-02 20:46:25.188 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:25.340 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (61ms)
2026-06-02 20:46:25.340 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@4d03deb3]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@493c434c]
2026-06-02 20:46:25.340 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (186ms)
2026-06-02 20:46:25.340 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (208ms)
2026-06-02 20:46:25.391 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:25.391 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:25.391 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@8014977]
2026-06-02 20:46:25.391 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:25.393 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (2ms)
2026-06-02 20:46:25.394 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@12cea019]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@8014977]
2026-06-02 20:46:25.394 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (3ms)
2026-06-02 20:46:25.394 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (3ms)
2026-06-02 20:46:26.479 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:26.479 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:26.479 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@39c3a72f]
2026-06-02 20:46:26.479 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:26.480 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (1ms)
2026-06-02 20:46:26.480 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@6ae610e2]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@39c3a72f]
2026-06-02 20:46:26.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (2ms)
2026-06-02 20:46:26.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (2ms)
2026-06-02 20:46:26.886 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.insertTransactionRecord(..)
2026-06-02 20:46:26.886 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:26.886 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.InsertTransactionRecordRequest@4693394a]
2026-06-02 20:46:26.929 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountTransactionRepositoryImpl.insertTransactionRecord(..)
2026-06-02 20:46:27.066 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountTransactionRepositoryImpl.insertTransactionRecord(..) (137ms)
2026-06-02 20:46:27.079 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@40c32815]] [request =[com.alipay.account_center.common.service.facade.request.InsertTransactionRecordRequest@4693394a]
2026-06-02 20:46:27.079 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (193ms)
2026-06-02 20:46:27.079 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.insertTransactionRecord(..) (193ms)
2026-06-02 20:46:45.718 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.TraceIdFilter - Starting request: POST /account/basic/queryAccountInfoByUserId.json
2026-06-02 20:46:45.743 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfoByUserId(..)
2026-06-02 20:46:45.744 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:45.744 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@52a83544]
2026-06-02 20:46:45.744 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfoByUserId(..)
2026-06-02 20:46:45.747 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfoByUserId(..) (3ms)
2026-06-02 20:46:45.747 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@5697bbc9]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@52a83544]
2026-06-02 20:46:45.747 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (3ms)
2026-06-02 20:46:45.747 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfoByUserId(..) (3ms)
2026-06-02 20:46:45.762 INFO  [http-nio-0.0.0.0-8887-exec-4] service=iaccount traceId=09f8c656-1bc8-4588-9508-2496f12592c3 c.a.account_center.web.TraceIdFilter - Finished request: POST /account/basic/queryAccountInfoByUserId.json - Status: 200
2026-06-02 20:46:49.319 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:49.319 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:49.319 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@11aaed89]
2026-06-02 20:46:49.319 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:49.320 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (1ms)
2026-06-02 20:46:49.320 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@74656375]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@11aaed89]
2026-06-02 20:46:49.320 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (1ms)
2026-06-02 20:46:49.320 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (1ms)
2026-06-02 20:46:49.325 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:49.325 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:49.325 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@186acaac]
2026-06-02 20:46:49.325 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:49.326 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (1ms)
2026-06-02 20:46:49.326 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@3f5c8182]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@186acaac]
2026-06-02 20:46:49.326 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (1ms)
2026-06-02 20:46:49.326 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (1ms)
2026-06-02 20:46:49.477 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.queryAccountInfo(..)
2026-06-02 20:46:49.477 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceTemplate.execute(..)
2026-06-02 20:46:49.477 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service request[[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@607d23d7]
2026-06-02 20:46:49.477 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountRepositoryImpl.queryAccountInfo(..)
2026-06-02 20:46:49.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountRepositoryImpl.queryAccountInfo(..) (4ms)
2026-06-02 20:46:49.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= RISK-BIZ-SERVICE - service result[[com.alipay.account_center.common.service.facade.baseresult.AccountBizResult@2c643c9f]] [request =[com.alipay.account_center.common.service.facade.request.QueryAccountInfoRequest@607d23d7]
2026-06-02 20:46:49.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceTemplate.execute(..) (4ms)
2026-06-02 20:46:49.481 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Exiting: AccountServiceImpl.queryAccountInfo(..) (4ms)
2026-06-02 20:46:49.492 INFO  [SOFA-SEV-REST-BIZ-8341-12-T10] service=iaccount traceId= c.a.account_center.web.LoggingAspect - Entering: AccountServiceImpl.insertTransactionRecord(..)
